"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"China","CHN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1645.57894422647","1773.6394114426","2001.25427431914","2253.05201995045","2518.15488832017","2763.79976159052","3006.36270787544","3250.61457330436","3472.17856120011","3705.97720684735","3989.06189556668","4290.30208084313","4650.89682129262","5085.97783103088","5567.19061260664","6165.18344025105","6910.75785854332","7853.09639543468","8566.96485432878","9325.65077914764","10267.8056684622","11187.1660995469","11985.3171249221","12830.3699704739","13696.517494767","14575.9347897756","15485.2130054","16461.0699298081","17490.1667300895","18465.2989452744","18833.7847034143","20406.7296584605","21019.4572309105","",
"Cote d'Ivoire","CIV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5265.0457324427","5071.86009004413","4874.61018569247","4690.53876813888","4562.14358437108","4717.21909990449","4906.42251430996","5195.83289939889","5238.53982636052","5141.80222150586","4989.61974081803","4755.93856851742","4511.38415016621","4195.5574245291","4229.16818699082","4175.53112487443","4199.27420770415","4154.76964311676","4261.70792965771","4322.74672594658","4522.04774559953","4191.3049254539","4418.93147146052","4794.53194268244","5123.86169304033","5352.58524080418","5590.36640319119","5851.3504931009","5979.29662015856","6209.8488469079","6161.23557476176","6432.62666292098","6699.91050673325","",
"Cameroon","CMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4476.77832002366","4179.32974144971","3932.60903004826","3516.81697492279","3481.85477688384","3484.24281625007","3533.83041680063","3596.88151613956","3668.58932816151","3733.83016632869","3776.06451816357","3837.22463667547","3903.01650503714","4005.04651042428","4171.28515492417","4149.26267960574","4191.79235607319","4253.26685609706","4252.02994439413","4239.28992516049","4239.56898868267","4260.48476147606","4333.84356272546","4424.1006151836","4537.3090446705","4645.8776581317","4713.43952903079","4743.99263954056","4797.21052194382","4828.06729315181","4711.1105293075","4741.76177028658","4785.68319705185","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2214.03967102918","1961.7824982575","1703.69291104194","1427.71866040146","1308.2103712084","1263.38348619056","1226.849491028","1139.76284670708","1095.02943410643","1018.71100624681","921.213289791396","875.041691295552","873.713981222222","895.686717032146","927.961913872825","954.682839470521","973.940208628631","1002.1553952873","1031.02490223374","1027.12286271089","1064.98425601437","1100.68062525449","1139.77700762933","1195.01036757221","1263.8690345456","1306.24762931446","1292.02264456923","1294.82172240946","1326.07664674926","1340.80891106108","1320.79479820446","1358.2047169909","1432.8561077019","",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8681.74856109582","8645.99729482302","8631.52280012195","8305.75747782587","7628.8065565169","7721.41037599948","7840.31104623391","7632.94654749736","7750.73994398382","7351.6319663534","7612.40948302727","7610.31270664005","7774.89802763906","7624.14305684973","7625.65705442393","7926.62827599374","8244.32689582275","7420.75673556521","7631.65734919747","8184.31006809362","8630.86789801673","8539.6759716381","9132.07211213723","8851.40306183253","9216.71301583803","9036.55260327126","8056.91968709412","7426.44075611325","7083.66931609412","6996.58152361552","6406.88147008055","6323.71781520142","6272.3277197037","",
"Colombia","COL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10117.9630899602","10112.2817135527","10314.7247560013","10658.0232303923","11060.2428685932","11417.4118634752","11441.4172935346","11624.6519966211","11489.8583527005","10824.0790431721","10961.6620313688","10971.3613322437","11074.787617561","11339.5246612895","11774.8918952759","12176.0501747641","12826.2175805271","13521.7638151739","13803.5901448378","13803.8195990745","14262.6219141951","15087.6717706368","15515.8431521277","16151.7236624723","16719.287718049","17052.1046169825","17223.0132106331","17195.1198733608","17304.9003306498","17532.4515291317","16023.641794509","17586.5239590949","18732.7189447205","",
"Comoros","COM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3102.1661751217","2860.74423510276","3031.3668946388","3052.88697802551","2829.74000186959","2869.5838665836","2772.18705733894","2822.55284571565","2798.21529881549","2795.26614396919","3038.94877655828","3047.48774154946","3055.27576886659","3058.91249321306","3058.49434098136","3084.09789272541","3103.03657456188","3065.79665520205","3123.68987001891","3159.55309212079","3211.28352041708","3274.23429471577","3306.5129984277","3380.89766248129","3378.60220926046","3344.34085305678","3381.22666096951","3439.12549579598","3497.13396830017","3492.69578313053","3420.22718663311","3426.75773437156","3445.05821859748","",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1878.67038037782","1863.35254582433","2017.22685245711","2138.02459949708","2485.30917900389","2771.39653527985","3015.30539619732","3275.50462924211","3605.47177472187","3926.14920422695","4402.55201185419","4426.35797459252","4587.1812649631","4710.49006193919","5121.5447674023","5406.19524400084","5766.93492334175","6564.85120551463","6949.8026294186","6774.92009121734","6825.55241874779","7008.60065433156","7000.37557207606","6965.35360373531","6935.06724350383","6922.77647395035","7138.60294294711","7376.84028421472","7566.61561223829","8010.5984245627","6282.88784060858","6576.02747734943","7633.80228255523","",
"Costa Rica","CRI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10957.172447158","10924.6809778881","11633.5053255021","12153.9030171","12398.1190396283","12610.6053941107","12489.4463906875","12880.3345258388","13505.7998892045","13786.3983588004","14039.9127939603","14264.6893831149","14503.7566641301","14891.5546328283","15315.7343100358","15692.0111126536","16602.1223803072","17715.7521186158","18300.0196312671","17896.8597371686","18614.996087754","19195.1373023408","19891.500887746","20153.971785889","20640.6023346149","21171.7218990099","21838.9515496519","22525.4078853793","22899.6243580939","23251.2001304931","22090.0115767206","23700.2961314063","24650.4890119294","",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11240.3125295295","11422.8859923933","11697.9266955418","11947.9471647696","12176.5511052633","12398.6787295849","12698.9096456712","12986.9681258519","13238.1828669746","13651.6732429605","14041.5092669372","14258.3075504284","14699.1962874854","15546.5782593481","16132.741863975","16604.7042029115","17690.7764444071","18225.1777743628","18406.7150976728","17710.8256892364","17881.6485162443","18009.9110656729","18545.0848156077","18763.1528860587","19081.5130116215","18960.0763485999","18373.2521179199","18132.4706296881","18255.8316144294","18326.6908909456","16767.752572056","17578.2736014507","19902.6887821925","",
"Cuba","CUB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34139.6895301307","35166.5929602818","35263.0525936536","34642.8877418642","34121.3944321267","33487.2687979772","33172.16639359","33326.8063502197","33630.1943639196","33234.4017775347","32843.4759359038","32544.7426620893","32163.1355438308","31598.4127757209","30976.7242783087","30710.7024537156","30062.3499797537","29584.0087072832","29114.0280866643","28519.7828086988","23751.4976048232","25163.8669323866","27578.809350288","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92715.9044514345","92816.1108257265","89814.2178405179","81003.7052612222","76658.7427591001","75573.1519245532","74661.9344259826","73860.8662230061","74106.7266243103","74514.7622769382","75268.2294715417","76045.0826800725","77697.8259533645","79214.1176196495","73853.371183817","75898.4231569682","78034.5166783324","",
"Cyprus","CYP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28168.28125","27651.466796875","29456.5078125","28954.97265625","30035.630859375","31962.578125","31849.947265625","32230.943359375","33783.75","35077.53125","36776.7421875","37820.51171875","38781.55859375","39318.14453125","40745.71484375","42112.23046875","43367.71875","44618.4921875","45098.83984375","43019.48828125","42753.33984375","41843.62109375","39790.421875","37269.4609375","36992.6171875","38462.4765625","40757.6796875","42743.59375","44629.17578125","46598.98828125","44511.46484375","48469.4140625","50232.203125","",
"Czechia","CZE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28027.127394506","24831.3325139162","24680.3049585771","24669.9261297658","25378.4818062475","27044.8668089826","28231.2798782462","28115.2298163348","28041.5355997677","28458.7353469326","29680.4891934548","30698.7844965781","31240.9171472312","32369.7573795987","33917.7975840598","36106.9410155147","38446.022169455","40351.4398352938","41093.1962206761","38956.7683792298","39789.2279601055","40406.0365095166","40032.7920303341","40001.1449491709","40862.9698086589","42980.2448107455","43986.2199023629","46137.0237924839","47463.6793908932","48709.5802177969","45917.2904317005","48418.1157871868","48783.992777454","",
"Germany","DEU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42571.8798109915","44421.7216704938","44933.0362683895","44202.5669593403","45103.1298180959","45665.1788059669","45900.0975118239","46654.3895456355","47586.7706723412","48453.5294522155","49797.2530278023","50549.4695470052","50364.6463670596","49984.3544223018","50582.6948121358","50981.750349177","52987.1737476882","54637.3246244388","55266.7628544411","52252.1946255111","54519.7344046442","57719.844219245","57852.6927856918","57947.4963190577","58981.4777678521","59345.4556245657","60181.1002169237","61563.5840905045","61981.1160711922","62506.5815586262","60065.5097891379","61939.6515850137","62605.4730386799","",
"Djibouti","DJI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4506.22190539517","4739.88134457997","5009.63536476621","5277.32634410947","5474.56546988797","5643.89857447559","5863.70185176106","5852.81339807738","6032.27795593735","6135.84559357634","",
"Dominica","DMA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10430.990352094","10623.5611795058","10843.7061480327","11068.9544413996","11068.1307239287","11403.0961905801","11763.0207793391","12034.9066478716","12515.0378751633","12603.2277369763","12964.5999034909","12993.0132283646","12605.4105873021","13370.9916520591","13752.375810362","13822.4155209664","14452.1545052655","15362.9208377009","16455.2485044063","16261.6073454382","16378.6079073867","16345.0838986977","16137.7147941515","15992.3655934016","16619.304405867","16018.4885533269","16445.2094399922","15285.156688346","15733.5495985102","16458.6884857111","13617.7710917579","14472.2858615339","15221.4107339492","",
"Denmark","DNK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46379.1869277647","46903.6614169089","47663.6981268064","47510.2401177834","49874.989713817","51117.9982319473","52303.6319958791","53785.2183935835","54778.961588725","56207.5663733673","58119.0083967695","58387.828742701","58473.0053315404","58541.628178994","59948.52048958","61180.5288382455","63365.9361558326","63659.1502990142","62962.1831031107","59553.401696139","60398.7542713642","60954.6605916688","60863.2797488636","61175.7666944732","61852.0240926634","62855.3667574151","64391.1552244487","65783.5206618684","66760.4619631245","67515.2941294462","65686.5286788328","69878.9348117258","71224.3426406763","",
