unit,year,quarter,quarter_date,year_quarter,value,act,trend
Región Norte,2012,2,2012-06-30,2012 Q2,129.0370200671773,67_p_agri_ceanim,113.95532672907692
Región Norte,2012,3,2012-09-30,2012 Q3,89.86585278727141,67_p_agri_ceanim,113.20951324731296
Región Norte,2012,4,2012-12-31,2012 Q4,132.84482029167714,67_p_agri_ceanim,112.48267789190034
Región Norte,2013,1,2013-03-31,2013 Q1,99.50076753553243,67_p_agri_ceanim,112.54077044206038
Región Norte,2013,2,2013-06-30,2013 Q2,126.40152183906346,67_p_agri_ceanim,114.56103616785968
Región Norte,2013,3,2013-09-30,2013 Q3,92.96609141666559,67_p_agri_ceanim,116.15625402594254
Región Norte,2013,4,2013-12-31,2013 Q4,145.90670746867733,67_p_agri_ceanim,116.55281576181832
Región Norte,2014,1,2014-03-31,2014 Q1,99.20062322319531,67_p_agri_ceanim,117.87448705792566
Región Norte,2014,2,2014-06-30,2014 Q2,129.87416003840679,67_p_agri_ceanim,118.79736028022504
Región Norte,2014,3,2014-09-30,2014 Q3,100.06682358618086,67_p_agri_ceanim,120.09213102507557
Región Norte,2014,4,2014-12-31,2014 Q4,146.18896107755705,67_p_agri_ceanim,121.67176769608247
Región Norte,2015,1,2015-03-31,2015 Q1,109.27653557311987,67_p_agri_ceanim,122.24802951899187
Región Norte,2015,2,2015-06-30,2015 Q2,132.43534105653734,67_p_agri_ceanim,123.9203758266708
Región Norte,2015,3,2015-09-30,2015 Q3,102.11573715132562,67_p_agri_ceanim,125.55372994071135
Región Norte,2015,4,2015-12-31,2015 Q4,157.51881797384374,67_p_agri_ceanim,126.28351400787116
Región Norte,2016,1,2016-03-31,2016 Q1,111.01351158915756,67_p_agri_ceanim,126.73209003721348
Región Norte,2016,2,2016-06-30,2016 Q2,136.53663757777815,67_p_agri_ceanim,126.64468606476036
Región Norte,2016,3,2016-09-30,2016 Q3,101.60304886482339,67_p_agri_ceanim,126.50233481651462
Región Norte,2016,4,2016-12-31,2016 Q4,157.33227448072094,67_p_agri_ceanim,127.30622394035385
Región Norte,2017,1,2017-03-31,2017 Q1,110.06124509631437,67_p_agri_ceanim,128.01380390100266
Región Norte,2017,2,2017-06-30,2017 Q2,143.9200170613352,67_p_agri_ceanim,129.14225207048074
Región Norte,2017,3,2017-09-30,2017 Q3,99.88030906645696,67_p_agri_ceanim,131.63210924578289
Región Norte,2017,4,2017-12-31,2017 Q4,168.08259963491196,67_p_agri_ceanim,133.00040378456427
Región Norte,2018,1,2018-03-31,2018 Q1,119.22977734454044,67_p_agri_ceanim,133.23759315901026
Región Norte,2018,2,2018-06-30,2018 Q2,145.69784112336018,67_p_agri_ceanim,133.34892213406584
Región Norte,2018,3,2018-09-30,2018 Q3,100,67_p_agri_ceanim,134.0712980786126
Región Norte,2018,4,2018-12-31,2018 Q4,168.85354050181368,67_p_agri_ceanim,134.6159766602743
Región Norte,2019,1,2019-03-31,2019 Q1,124.23784403401277,67_p_agri_ceanim,134.96264911324343
Región Norte,2019,2,2019-06-30,2019 Q2,145.04720308718143,67_p_agri_ceanim,135.506802307353
Región Norte,2019,3,2019-09-30,2019 Q3,103.42401765993164,67_p_agri_ceanim,134.44582305920426
Región Norte,2019,4,2019-12-31,2019 Q4,169.78274839475876,67_p_agri_ceanim,132.26656923089533
Región Norte,2020,1,2020-03-31,2020 Q1,114.82080215587767,67_p_agri_ceanim,131.65273143578497
Región Norte,2020,2,2020-06-30,2020 Q2,137.03021433884516,67_p_agri_ceanim,132.09485218089895
Región Norte,2020,3,2020-09-30,2020 Q3,106.53030404738509,67_p_agri_ceanim,131.70714086013817
Región Norte,2020,4,2020-12-31,2020 Q4,170.21342796821693,67_p_agri_ceanim,131.63190787190626
Región Norte,2021,1,2021-03-31,2021 Q1,111.28843201633333,67_p_agri_ceanim,131.77283388556177
Región Norte,2021,2,2021-06-30,2021 Q2,139.9607205725343,67_p_agri_ceanim,131.19925613798034
Región Norte,2021,3,2021-09-30,2021 Q3,104.72720592293989,67_p_agri_ceanim,131.55007655363704
Región Norte,2021,4,2021-12-31,2021 Q4,167.42790411201065,67_p_agri_ceanim,132.42860557406033
Región Norte,2022,1,2022-03-31,2022 Q1,116.88051919779316,67_p_agri_ceanim,133.41168223106172
Región Norte,2022,2,2022-06-30,2022 Q2,141.39686555446102,67_p_agri_ceanim,136.2992124562515
Región Norte,2022,3,2022-09-30,2022 Q3,111.15567419702421,67_p_agri_ceanim,138.11177612282435
Región Norte,2022,4,2022-12-31,2022 Q4,184.09967763944468,67_p_agri_ceanim,139.3706394130883
Región Norte,2023,1,2023-03-31,2023 Q1,114.709255002942,67_p_agri_ceanim,141.74904828542174
Región Norte,2023,2,2023-06-30,2023 Q2,153.63903607142367,67_p_agri_ceanim,140.3697953595067
Región Norte,2023,3,2023-09-30,2023 Q3,117.94077465872903,67_p_agri_ceanim,NA
Región Norte,2023,4,2023-12-31,2023 Q4,166.28055377041952,67_p_agri_ceanim,NA
Región Norte,2003,1,2003-03-31,2003 Q1,54.66515649897444,68_p_resto,NA
Región Norte,2003,2,2003-06-30,2003 Q2,57.391447002588734,68_p_resto,NA
Región Norte,2003,3,2003-09-30,2003 Q3,67.57561687402207,68_p_resto,63.64389589256179
Región Norte,2003,4,2003-12-31,2003 Q4,75.08584022417108,68_p_resto,63.963756210624744
Región Norte,2004,1,2004-03-31,2004 Q1,54.38020243995605,68_p_resto,64.22842531050583
Región Norte,2004,2,2004-06-30,2004 Q2,60.2352836061108,68_p_resto,64.39905882000389
Región Norte,2004,3,2004-09-30,2004 Q3,66.8491330695487,68_p_resto,67.28138412176845
Región Norte,2004,4,2004-12-31,2004 Q4,77.17739210462886,68_p_resto,73.39096511089632
Región Norte,2005,1,2005-03-31,2005 Q1,75.34725297361483,68_p_resto,80.09782735363298
Región Norte,2005,2,2005-06-30,2005 Q2,88.14488098547491,68_p_resto,87.90211900373156
Región Norte,2005,3,2005-09-30,2005 Q3,92.59443363207797,68_p_resto,91.91596583729671
Región Norte,2005,4,2005-12-31,2005 Q4,113.8664247428881,68_p_resto,89.71364958721159
Región Norte,2006,1,2006-03-31,2006 Q1,70.76899500387694,68_p_resto,85.92663346909644
Región Norte,2006,2,2006-06-30,2006 Q2,75.10460895453186,68_p_resto,80.88436843524315
Región Norte,2006,3,2006-09-30,2006 Q3,75.3385767180998,68_p_resto,79.34494263491388
Región Norte,2006,4,2006-12-31,2006 Q4,90.78416138603987,68_p_resto,81.04363811648645
Región Norte,2007,1,2007-03-31,2007 Q1,81.53585195809097,68_p_resto,81.32059063071395
Región Norte,2007,2,2007-06-30,2007 Q2,77.92731585289849,68_p_resto,83.91962873298374
Región Norte,2007,3,2007-09-30,2007 Q3,74.73148993355315,68_p_resto,86.12888688879394
Región Norte,2007,4,2007-12-31,2007 Q4,112.18355298874489,68_p_resto,87.44387924398423
Región Norte,2008,1,2008-03-31,2008 Q1,77.81052560186747,68_p_resto,90.52195995950018
Región Norte,2008,2,2008-06-30,2008 Q2,92.17258105064433,68_p_resto,90.50734564554296
Región Norte,2008,3,2008-09-30,2008 Q3,85.1108704599349,68_p_resto,89.12237424974036
Región Norte,2008,4,2008-12-31,2008 Q4,101.68725795070539,68_p_resto,86.81518752382007
Región Norte,2009,1,2009-03-31,2009 Q1,77.22704947348619,68_p_resto,82.61784626321113
Región Norte,2009,2,2009-06-30,2009 Q2,74.29856337166328,68_p_resto,78.87837008050302
Región Norte,2009,3,2009-09-30,2009 Q3,69.40615805404451,68_p_resto,78.40160059649202
Región Norte,2009,4,2009-12-31,2009 Q4,87.47616089493073,68_p_resto,82.06637432334077
Región Norte,2010,1,2010-03-31,2010 Q1,87.62399065717284,68_p_resto,85.78919342372552
Región Norte,2010,2,2010-06-30,2010 Q2,93.2198120027668,68_p_resto,88.66785176314187
Región Norte,2010,3,2010-09-30,2010 Q3,80.26746222601899,68_p_resto,87.93356411491892
Región Norte,2010,4,2010-12-31,2010 Q4,99.64412343828701,68_p_resto,84.57709730821051
Región Norte,2011,1,2011-03-31,2011 Q1,69.58172692803298,68_p_resto,83.95167055937017
Región Norte,2011,2,2011-06-30,2011 Q2,84.41034127823923,68_p_resto,85.16838547651957
Región Norte,2011,3,2011-09-30,2011 Q3,84.07351895982394,68_p_resto,86.10395219969443
Región Norte,2011,4,2011-12-31,2011 Q4,105.57178604167731,68_p_resto,86.33238471473841
Región Norte,2012,1,2012-03-31,2012 Q1,71.13859811004158,68_p_resto,85.06553483631691
Región Norte,2012,2,2012-06-30,2012 Q2,84.6809302165824,68_p_resto,81.8083075185146
Región Norte,2012,3,2012-09-30,2012 Q3,73.66813099410881,68_p_resto,80.21434981602435
Región Norte,2012,4,2012-12-31,2012 Q4,89.91935546497386,68_p_resto,80.20769926908622
Región Norte,2013,1,2013-03-31,2013 Q1,74.03936706682309,68_p_resto,80.13426137749813
Región Norte,2013,2,2013-06-30,2013 Q2,81.72695688429587,68_p_resto,82.10857169726414
Región Norte,2013,3,2013-09-30,2013 Q3,76.03460119369065,68_p_resto,84.70528208930482
Región Norte,2013,4,2013-12-31,2013 Q4,103.34736782352012,68_p_resto,86.72077745680475
Región Norte,2014,1,2014-03-31,2014 Q1,81.38503784460221,68_p_resto,88.18349710166736
Región Norte,2014,2,2014-06-30,2014 Q2,90.5052490465162,68_p_resto,88.64997323492625
Región Norte,2014,3,2014-09-30,2014 Q3,78.95806619037118,68_p_resto,91.08893539387083
Región Norte,2014,4,2014-12-31,2014 Q4,104.15571189291069,68_p_resto,92.81490729382355
Región Norte,2015,1,2015-03-31,2015 Q1,100.08839104676812,68_p_resto,93.10639287003637
Región Norte,2015,2,2015-06-30,2015 Q2,85.60967104397227,68_p_resto,95.6591327251887
Región Norte,2015,3,2015-09-30,2015 Q3,86.18552880261774,68_p_resto,95.10744824068001
Región Norte,2015,4,2015-12-31,2015 Q4,117.35016812188263,68_p_resto,92.83888197005076
Región Norte,2016,1,2016-03-31,2016 Q1,82.4804589417267,68_p_resto,92.5698262561238
Región Norte,2016,2,2016-06-30,2016 Q2,85.06907298397974,68_p_resto,92.27817350494237
Región Norte,2016,3,2016-09-30,2016 Q3,84.5736811511945,68_p_resto,93.72977284849135
Región Norte,2016,4,2016-12-31,2016 Q4,116.62879376385436,68_p_resto,97.00415491560084
Región Norte,2017,1,2017-03-31,2017 Q1,94.81462804814687,68_p_resto,100.83839369188837
Región Norte,2017,2,2017-06-30,2017 Q2,98.92996041443558,68_p_resto,104.30593865260178
Región Norte,2017,3,2017-09-30,2017 Q3,101.38670393103875,68_p_resto,106.1806727315976
Región Norte,2017,4,2017-12-31,2017 Q4,127.5561306697176,68_p_resto,107.85802120038517
Región Norte,2018,1,2018-03-31,2018 Q1,98.88516377424995,68_p_resto,108.85321471203001
Región Norte,2018,2,2018-06-30,2018 Q2,108.27821243863312,68_p_resto,107.8340605674591
Región Norte,2018,3,2018-09-30,2018 Q3,100,68_p_resto,106.42071867264225
Región Norte,2018,4,2018-12-31,2018 Q4,120.7896014441892,68_p_resto,105.21337243567184
Región Norte,2019,1,2019-03-31,2019 Q1,94.3449578412434,68_p_resto,104.11718741139734
Región Norte,2019,2,2019-06-30,2019 Q2,103.15964847587648,68_p_resto,103.47924320229409
Región Norte,2019,3,2019-09-30,2019 Q3,96.34908376856049,68_p_resto,104.87696096538939
Región Norte,2019,4,2019-12-31,2019 Q4,119.33696400280273,68_p_resto,104.90069210288424
Región Norte,2020,1,2020-03-31,2020 Q1,106.97933738739232,68_p_resto,103.06718887331638
Región Norte,2020,2,2020-06-30,2020 Q2,90.71511802968638,68_p_resto,103.21077627161142
Región Norte,2020,3,2020-09-30,2020 Q3,94.12558837820768,68_p_resto,102.8719135255715
Región Norte,2020,4,2020-12-31,2020 Q4,122.70915857951594,68_p_resto,103.82430670000616
Región Norte,2021,1,2021-03-31,2021 Q1,100.89624084235962,68_p_resto,105.37128664044864
Región Norte,2021,2,2021-06-30,2021 Q2,104.41735997019639,68_p_resto,104.67115676026624
Región Norte,2021,3,2021-09-30,2021 Q3,92.79918596123761,68_p_resto,104.60813995973874
Región Norte,2021,4,2021-12-31,2021 Q4,118.43452195502668,68_p_resto,104.47468590277275
Región Norte,2022,1,2022-03-31,2022 Q1,104.666743062629,68_p_resto,104.29755295993854
Región Norte,2022,2,2022-06-30,2022 Q2,99.57922529419915,68_p_resto,104.82077035191195
Región Norte,2022,3,2022-09-30,2022 Q3,96.22025709456103,68_p_resto,104.93004914965096
Región Norte,2022,4,2022-12-31,2022 Q4,119.19918995749055,68_p_resto,105.08234207567205
Región Norte,2023,1,2023-03-31,2023 Q1,104.77630544207715,68_p_resto,105.29376309185258
Región Norte,2023,2,2023-06-30,2023 Q2,100.68800632291968,68_p_resto,105.50545627532148
Región Norte,2023,3,2023-09-30,2023 Q3,96.80284419528492,68_p_resto,NA
Región Norte,2023,4,2023-12-31,2023 Q4,120.31014832451781,68_p_resto,NA
Región Norte,2003,1,2003-03-31,2003 Q1,71.07989060837664,69_secondary,NA
Región Norte,2003,2,2003-06-30,2003 Q2,70.23171205090678,69_secondary,NA
Región Norte,2003,3,2003-09-30,2003 Q3,71.84501216782552,69_secondary,71.1909615321501
Región Norte,2003,4,2003-12-31,2003 Q4,70.63538725393033,69_secondary,71.83723074689615
Región Norte,2004,1,2004-03-31,2004 Q1,73.02357870349887,69_secondary,72.50842903476732
Región Norte,2004,2,2004-06-30,2004 Q2,73.45817767375291,69_secondary,73.04723419863441
Región Norte,2004,3,2004-09-30,2004 Q3,73.9881328479488,69_secondary,73.29644904491595
Región Norte,2004,4,2004-12-31,2004 Q4,72.8027078847438,69_secondary,73.44669747450365
Región Norte,2005,1,2005-03-31,2005 Q1,72.8499768429377,69_secondary,73.91037675445644
Región Norte,2005,2,2005-06-30,2005 Q2,74.83376697101562,69_secondary,74.69984518453185
Región Norte,2005,3,2005-09-30,2005 Q3,76.32197779030847,69_secondary,75.94039386800877
Región Norte,2005,4,2005-12-31,2005 Q4,76.7846103829875,69_secondary,77.44511571609176
Región Norte,2006,1,2006-03-31,2006 Q1,78.79246381250931,69_secondary,79.16254236776095
Región Norte,2006,2,2006-06-30,2006 Q2,80.92905478610793,69_secondary,80.82771026829896
Región Norte,2006,3,2006-09-30,2006 Q3,83.96610318856969,69_secondary,81.89214025925568
Región Norte,2006,4,2006-12-31,2006 Q4,82.46182818903031,69_secondary,82.74501197854563
Región Norte,2007,1,2007-03-31,2007 Q1,81.63068593412035,69_secondary,83.52887153037658
Región Norte,2007,2,2007-06-30,2007 Q2,84.91380641881636,69_secondary,84.0229368705242
Región Norte,2007,3,2007-09-30,2007 Q3,86.25222797050891,69_secondary,84.47262618500959
Región Norte,2007,4,2007-12-31,2007 Q4,84.128226128272,69_secondary,84.86361161218315
Región Norte,2008,1,2008-03-31,2008 Q1,83.56180251076182,69_secondary,84.93228727295111
Región Norte,2008,2,2008-06-30,2008 Q2,86.11057325956335,69_secondary,84.55683437549706
Región Norte,2008,3,2008-09-30,2008 Q3,85.60486641590568,69_secondary,82.39888306345216
Región Norte,2008,4,2008-12-31,2008 Q4,81.77196450324283,69_secondary,78.52944777115138
Región Norte,2009,1,2009-03-31,2009 Q1,68.65445363943178,69_secondary,75.21110839665367
Región Norte,2009,2,2009-06-30,2009 Q2,70.06243979248711,69_secondary,73.16581119758521
Región Norte,2009,3,2009-09-30,2009 Q3,75.10628488700026,69_secondary,73.2579425839169
Región Norte,2009,4,2009-12-31,2009 Q4,75.90816843960052,69_secondary,75.054215438549
Región Norte,2010,1,2010-03-31,2010 Q1,75.25530079372771,69_secondary,76.65356784525693
Región Norte,2010,2,2010-06-30,2010 Q2,77.8317754752479,69_secondary,77.63091384062372
Región Norte,2010,3,2010-09-30,2010 Q3,80.13176845790291,69_secondary,78.19818359636713
Región Norte,2010,4,2010-12-31,2010 Q4,78.70145283163212,69_secondary,78.62476127905005
Región Norte,2011,1,2011-03-31,2011 Q1,77.00017444764356,69_secondary,79.18860215955908
Región Norte,2011,2,2011-06-30,2011 Q2,79.49952328279525,69_secondary,80.12637762445353
Región Norte,2011,3,2011-09-30,2011 Q3,82.9747476944278,69_secondary,81.51641865179252
Región Norte,2011,4,2011-12-31,2011 Q4,83.3606773142629,69_secondary,83.15208347875105
Región Norte,2012,1,2012-03-31,2012 Q1,83.46127818372472,69_secondary,84.34709054792025
Región Norte,2012,2,2012-06-30,2012 Q2,86.1237381623823,69_secondary,84.78172938471106
Región Norte,2012,3,2012-09-30,2012 Q3,85.91058936819434,69_secondary,84.53777190246598
Región Norte,2012,4,2012-12-31,2012 Q4,83.90194633482275,69_secondary,84.1561784790454
Región Norte,2013,1,2013-03-31,2013 Q1,80.96834930520437,69_secondary,83.99521579227859
Región Norte,2013,2,2013-06-30,2013 Q2,85.56391965353795,69_secondary,84.13696298731588
Región Norte,2013,3,2013-09-30,2013 Q3,85.18270638290421,69_secondary,84.78617082122658
Región Norte,2013,4,2013-12-31,2013 Q4,85.76380688041128,69_secondary,85.53293361716123
Región Norte,2014,1,2014-03-31,2014 Q1,84.30015143090141,69_secondary,86.377610599539
Región Norte,2014,2,2014-06-30,2014 Q2,88.2062198953182,69_secondary,87.25288854152409
Región Norte,2014,3,2014-09-30,2014 Q3,89.29782200014598,69_secondary,88.0778259014804
Región Norte,2014,4,2014-12-31,2014 Q4,88.65091479905026,69_secondary,88.76504005111254
Región Norte,2015,1,2015-03-31,2015 Q1,88.01254239191277,69_secondary,89.58126434253155
Región Norte,2015,2,2015-06-30,2015 Q2,89.99154213136408,69_secondary,90.78228267355419
Región Norte,2015,3,2015-09-30,2015 Q3,94.04229409545223,69_secondary,91.67985806791873
Región Norte,2015,4,2015-12-31,2015 Q4,93.51458935192504,69_secondary,92.2119701956891
Región Norte,2016,1,2016-03-31,2016 Q1,90.32947099395432,69_secondary,92.3374764632752
Región Norte,2016,2,2016-06-30,2016 Q2,91.9315105514856,69_secondary,92.16051242979974
Región Norte,2016,3,2016-09-30,2016 Q3,93.10637581601941,69_secondary,92.37026660857688
Región Norte,2016,4,2016-12-31,2016 Q4,93.03479536355425,69_secondary,92.94711223444537
Región Norte,2017,1,2017-03-31,2017 Q1,92.48729841254224,69_secondary,93.59382069881312
Región Norte,2017,2,2017-06-30,2017 Q2,94.38844813984542,69_secondary,94.18744272222213
Región Norte,2017,3,2017-09-30,2017 Q3,95.82310594260176,69_secondary,94.63430108971778
Región Norte,2017,4,2017-12-31,2017 Q4,95.06704142424395,69_secondary,95.22609035989547
Región Norte,2018,1,2018-03-31,2018 Q1,94.0299192918178,69_secondary,96.14716377733846
Región Norte,2018,2,2018-06-30,2018 Q2,97.58014142199126,69_secondary,97.17680356496703
Región Norte,2018,3,2018-09-30,2018 Q3,100,69_secondary,98.34854785662307
Región Norte,2018,4,2018-12-31,2018 Q4,99.12726566787423,69_secondary,99.48813928060318
Región Norte,2019,1,2019-03-31,2019 Q1,99.34364938143577,69_secondary,100.22833928904045
Región Norte,2019,2,2019-06-30,2019 Q2,101.38314272421418,69_secondary,100.06398768116917
Región Norte,2019,3,2019-09-30,2019 Q3,102.11859876527518,69_secondary,99.12855530257231
Región Norte,2019,4,2019-12-31,2019 Q4,95.69385403962897,69_secondary,95.1815757828617
Región Norte,2020,1,2020-03-31,2020 Q1,95.29360198090605,69_secondary,90.83004947032373
Región Norte,2020,2,2020-06-30,2020 Q2,73.85735396705905,69_secondary,89.95421316212128
Región Norte,2020,3,2020-09-30,2020 Q3,94.83217702212653,69_secondary,89.78371365497527
Región Norte,2020,4,2020-12-31,2020 Q4,95.97358531715805,69_secondary,92.5869499189148
Región Norte,2021,1,2021-03-31,2021 Q1,93.6498746462089,69_secondary,95.99355170482622
Región Norte,2021,2,2021-06-30,2021 Q2,97.92697141327234,69_secondary,96.62449515878458
Región Norte,2021,3,2021-09-30,2021 Q3,98.01537386320463,69_secondary,97.58239092046556
Región Norte,2021,4,2021-12-31,2021 Q4,97.83793610774694,69_secondary,98.73880701456123
Región Norte,2022,1,2022-03-31,2022 Q1,99.44868994906774,69_secondary,99.64584034634356
Región Norte,2022,2,2022-06-30,2022 Q2,101.37948486317887,69_secondary,100.56201022810039
Región Norte,2022,3,2022-09-30,2022 Q3,101.81912706755669,69_secondary,101.35693399957887
Región Norte,2022,4,2022-12-31,2022 Q4,101.36354195744961,69_secondary,101.75355084386813
Región Norte,2023,1,2023-03-31,2023 Q1,102.28247427119274,69_secondary,102.2384546366462
Región Norte,2023,2,2023-06-30,2023 Q2,101.71863529536809,69_secondary,102.89601458168408
Región Norte,2023,3,2023-09-30,2023 Q3,105.3592069775919,69_secondary,NA
Región Norte,2023,4,2023-12-31,2023 Q4,103.08394160771766,69_secondary,NA
Región Norte,2003,1,2003-03-31,2003 Q1,61.887008586192906,70_s_mineria,NA
Región Norte,2003,2,2003-06-30,2003 Q2,67.15750581512297,70_s_mineria,NA
Región Norte,2003,3,2003-09-30,2003 Q3,66.73341775899321,70_s_mineria,67.65148116099783
Región Norte,2003,4,2003-12-31,2003 Q4,70.82487196386738,70_s_mineria,68.90937686528473
Región Norte,2004,1,2004-03-31,2004 Q1,69.89324962582256,70_s_mineria,69.1684514432899
Región Norte,2004,2,2004-06-30,2004 Q2,69.21443040978862,70_s_mineria,69.14212299305257
Región Norte,2004,3,2004-09-30,2004 Q3,66.74908978836879,70_s_mineria,69.60362600891445
Región Norte,2004,4,2004-12-31,2004 Q4,70.59857233259325,70_s_mineria,71.13966055687189
Región Norte,2005,1,2005-03-31,2005 Q1,73.81157338399167,70_s_mineria,73.35229451035696
Región Norte,2005,2,2005-06-30,2005 Q2,77.58438303527903,70_s_mineria,75.95556152115445
Región Norte,2005,3,2005-09-30,2005 Q3,76.080208790759,70_s_mineria,78.16197852533973
Región Norte,2005,4,2005-12-31,2005 Q4,82.093589416583,70_s_mineria,77.8659142586291
Región Norte,2006,1,2006-03-31,2006 Q1,79.96789233348413,70_s_mineria,76.27703962651817
Región Norte,2006,2,2006-06-30,2006 Q2,69.05954995210153,70_s_mineria,76.08885768325607
Región Norte,2006,3,2006-09-30,2006 Q3,71.89404481704904,70_s_mineria,77.04167978041141
Región Norte,2006,4,2006-12-31,2006 Q4,84.77429784419618,70_s_mineria,79.4580907015724
Región Norte,2007,1,2007-03-31,2007 Q1,84.90976068311372,70_s_mineria,81.82119244047065
Región Norte,2007,2,2007-06-30,2007 Q2,83.44896897175975,70_s_mineria,81.76353467875275
Región Norte,2007,3,2007-09-30,2007 Q3,76.40943970857693,70_s_mineria,80.10332184792252
Región Norte,2007,4,2007-12-31,2007 Q4,79.79764085892495,70_s_mineria,78.06164560126744
Región Norte,2008,1,2008-03-31,2008 Q1,76.6047150217431,70_s_mineria,76.69314375210811
Región Norte,2008,2,2008-06-30,2008 Q2,75.4206046598898,70_s_mineria,76.32717204328013
Región Norte,2008,3,2008-09-30,2008 Q3,73.48978922717232,70_s_mineria,76.12963289322894
Región Norte,2008,4,2008-12-31,2008 Q4,79.78951766970562,70_s_mineria,75.74808623551081
Región Norte,2009,1,2009-03-31,2009 Q1,75.03252501055287,70_s_mineria,75.45636826965381
Región Norte,2009,2,2009-06-30,2009 Q2,73.94042140933506,70_s_mineria,74.85209507884426
Región Norte,2009,3,2009-09-30,2009 Q3,72.63622875087104,70_s_mineria,74.92071640608368
Región Norte,2009,4,2009-12-31,2009 Q4,75.80889261953054,70_s_mineria,76.14066382873658
Región Norte,2010,1,2010-03-31,2010 Q1,79.5621206786434,70_s_mineria,77.47922566035187
Región Norte,2010,2,2010-06-30,2010 Q2,79.17040512246761,70_s_mineria,79.43207400674576
Región Norte,2010,3,2010-09-30,2010 Q3,78.11473969066085,70_s_mineria,81.40507016159762
Región Norte,2010,4,2010-12-31,2010 Q4,85.95316845089187,70_s_mineria,83.35935728472951
Región Norte,2011,1,2011-03-31,2011 Q1,85.20181408609695,70_s_mineria,86.04360157682851
Región Norte,2011,2,2011-06-30,2011 Q2,89.16500870006911,70_s_mineria,88.53813590110603
Región Norte,2011,3,2011-09-30,2011 Q3,89.59409044985135,70_s_mineria,90.4957197372114
Región Norte,2011,4,2011-12-31,2011 Q4,94.43009228592159,70_s_mineria,92.35853390364292
Región Norte,2012,1,2012-03-31,2012 Q1,92.38556093991016,70_s_mineria,93.66651975337902
Región Norte,2012,2,2012-06-30,2012 Q2,96.88377517770803,70_s_mineria,94.30378993885273
Región Norte,2012,3,2012-09-30,2012 Q3,92.3392107701012,70_s_mineria,95.45976651181672
Región Norte,2012,4,2012-12-31,2012 Q4,96.78313344946143,70_s_mineria,96.77807096038865
Región Norte,2013,1,2013-03-31,2013 Q1,99.2803323600823,70_s_mineria,97.7185175958541
Región Norte,2013,2,2013-06-30,2013 Q2,100.5354393461113,70_s_mineria,98.64764043340999
Región Norte,2013,3,2013-09-30,2013 Q3,96.2111196854215,70_s_mineria,98.71343208815146
Región Norte,2013,4,2013-12-31,2013 Q4,100.3442072345884,70_s_mineria,98.04397837501263
Región Norte,2014,1,2014-03-31,2014 Q1,96.24559181288708,70_s_mineria,97.8091300300393
Región Norte,2014,2,2014-06-30,2014 Q2,98.2145501881958,70_s_mineria,97.51601172465212
Región Norte,2014,3,2014-09-30,2014 Q3,96.65322208355033,70_s_mineria,98.0717867857604
Región Norte,2014,4,2014-12-31,2014 Q4,97.55715839336222,70_s_mineria,99.3007130066953
Región Norte,2015,1,2015-03-31,2015 Q1,103.47884114297945,70_s_mineria,100.33798159634927
Región Norte,2015,2,2015-06-30,2015 Q2,100.81271062558275,70_s_mineria,101.72436061597759
Región Norte,2015,3,2015-09-30,2015 Q3,102.35321036339502,70_s_mineria,102.79569487805082
Región Norte,2015,4,2015-12-31,2015 Q4,102.94820227054404,70_s_mineria,104.42291464625575
Región Norte,2016,1,2016-03-31,2016 Q1,106.65847136238338,70_s_mineria,106.34607718768206
Región Norte,2016,2,2016-06-30,2016 Q2,110.65083855181832,70_s_mineria,107.70706453500347
Región Norte,2016,3,2016-09-30,2016 Q3,107.90038276856993,70_s_mineria,107.8680216272968
Región Norte,2016,4,2016-12-31,2016 Q4,108.28892864394044,70_s_mineria,106.79168458716502
Región Norte,2017,1,2017-03-31,2017 Q1,102.60540172733373,70_s_mineria,105.70469073555958
Región Norte,2017,2,2017-06-30,2017 Q2,106.09321186581371,70_s_mineria,104.98914742832201
Región Norte,2017,3,2017-09-30,2017 Q3,103.76205864173096,70_s_mineria,104.61717540481673
Región Norte,2017,4,2017-12-31,2017 Q4,106.70290631287884,70_s_mineria,104.46384181298771
Región Norte,2018,1,2018-03-31,2018 Q1,101.21564787035311,70_s_mineria,104.0139701230649
Región Norte,2018,2,2018-06-30,2018 Q2,106.25629698816215,70_s_mineria,103.70958205766664
Región Norte,2018,3,2018-09-30,2018 Q3,100,70_s_mineria,104.21829836935271
Región Norte,2018,4,2018-12-31,2018 Q4,108.02986043142381,70_s_mineria,105.01093718956089
Región Norte,2019,1,2019-03-31,2019 Q1,103.95842424529663,70_s_mineria,106.3115496468717
Región Norte,2019,2,2019-06-30,2019 Q2,109.85463117488415,70_s_mineria,107.33515797140754
Región Norte,2019,3,2019-09-30,2019 Q3,106.80656547176446,70_s_mineria,108.2446234649861
Región Norte,2019,4,2019-12-31,2019 Q4,109.41216155594613,70_s_mineria,106.22024822530605
Región Norte,2020,1,2020-03-31,2020 Q1,109.85184706940277,70_s_mineria,103.04532492725232
Región Norte,2020,2,2020-06-30,2020 Q2,87.76620643333757,70_s_mineria,102.96861677864871
Región Norte,2020,3,2020-09-30,2020 Q3,103.49560382888127,70_s_mineria,103.12295531615084
Región Norte,2020,4,2020-12-31,2020 Q4,112.10945801000032,70_s_mineria,104.99538984214962
Región Norte,2021,1,2021-03-31,2021 Q1,108.38925891536559,70_s_mineria,107.27458793414871
